point_id,label,crop_name,doy_3,doy_6,doy_9
P1681,1,耕地,0.4729,0.4817,0.4888
P1682,1,耕地,0.6224,0.6255,0.6374
P1683,1,耕地,0.4537,0.4604,0.4731
P1684,1,耕地,0.6076,0.6089,0.6097
P1685,1,耕地,0.741,0.7351,0.7323
P1686,1,耕地,0.5298,0.5315,0.5336
P1687,1,耕地,0.5509,0.5644,0.5682
P1688,1,耕地,0.6029,0.6031,0.6032
P1689,1,耕地,0.584,0.5979,0.612
P1690,1,耕地,0.507,0.5179,0.5347
P1691,1,耕地,0.5344,0.5516,0.5663
P1692,1,耕地,0.4614,0.4623,0.4568
P1693,1,耕地,0.584,0.5806,0.5779
P1694,1,耕地,0.6541,0.6536,0.6513
P1695,1,耕地,0.464,0.4584,0.4508
P1696,1,耕地,0.5281,0.525,0.5186
P1697,1,耕地,0.5257,0.5286,0.5266
P1698,1,耕地,0.7878,0.7876,0.7845
P1699,1,耕地,0.5664,0.5845,0.5989
P1700,1,耕地,0.7472,0.7457,0.7461
P1701,1,耕地,0.2456,0.2493,0.2586
P1702,1,耕地,0.2022,0.2009,0.1999
P1703,1,耕地,0.3008,0.308,0.3161
P1704,1,耕地,0.2533,0.2646,0.2631
P1705,1,耕地,0.219,0.2262,0.2259
P1706,1,耕地,0.1901,0.1908,0.1905
P1707,1,耕地,0.3088,0.3274,0.3341
P1708,1,耕地,0.2678,0.2741,0.2779
P1709,1,耕地,0.334,0.3388,0.3506
P1710,1,耕地,0.1873,0.1874,0.1876
P1711,1,耕地,0.1978,0.2076,0.2151
P1712,1,耕地,0.2231,0.2192,0.2157
P1713,1,耕地,0.3326,0.3392,0.342
P1714,1,耕地,0.3302,0.3213,0.316
P1715,1,耕地,0.3394,0.3536,0.3674
P1716,1,耕地,0.2776,0.2746,0.2705
P1717,1,耕地,0.2591,0.2663,0.2798
P1718,1,耕地,0.3018,0.3057,0.3085
P1719,1,耕地,0.1815,0.1819,0.1818
P1720,1,耕地,0.24,0.2381,0.2356
P1721,1,耕地,0.3095,0.3127,0.3157
P1722,1,耕地,0.2089,0.2101,0.2099
P1723,1,耕地,0.1876,0.1863,0.1862
P1724,1,耕地,0.2022,0.2114,0.2224
P1725,1,耕地,0.2375,0.2348,0.2313
P1726,1,耕地,0.261,0.2577,0.2562
P1727,1,耕地,0.1874,0.1889,0.1906
P1728,1,耕地,0.3163,0.3097,0.3055
P1729,1,耕地,0.1817,0.1855,0.1853
P1730,1,耕地,0.2823,0.2727,0.2565
P1731,1,耕地,0.2545,0.2674,0.2835
P1732,1,耕地,0.2082,0.2136,0.214
P1733,1,耕地,0.2772,0.2692,0.2637
P1734,1,耕地,0.247,0.2426,0.2341
P1735,1,耕地,0.1818,0.1845,0.1866
P1736,1,耕地,0.2819,0.2867,0.286
P1737,1,耕地,0.2969,0.3177,0.3402
P1738,1,耕地,0.1992,0.1999,0.2001
P1739,1,耕地,0.1927,0.1956,0.1904
P1740,1,耕地,0.2981,0.3017,0.3048
P1741,1,耕地,0.2401,0.2478,0.2491
P1742,1,耕地,0.3034,0.3233,0.339
P1743,1,耕地,0.2889,0.2836,0.2815
P1744,1,耕地,0.3189,0.3358,0.3474
P1745,1,耕地,0.1899,0.1915,0.1904
P1746,1,耕地,0.2088,0.2137,0.2183
P1747,1,耕地,0.1958,0.1973,0.201
P1748,1,耕地,0.2791,0.2681,0.249
P1749,1,耕地,0.2078,0.211,0.2109
P1750,1,耕地,0.2717,0.27,0.2693
P1751,1,耕地,0.2121,0.2159,0.2181
P1752,1,耕地,0.336,0.3415,0.3463
P1753,1,耕地,0.3133,0.3141,0.3148
P1754,1,耕地,0.188,0.1919,0.1913
P1755,1,耕地,0.3412,0.3255,0.316
P1756,1,耕地,0.2498,0.2484,0.2484
P1757,1,耕地,0.1988,0.2062,0.2056
P1758,1,耕地,0.3442,0.3564,0.3666
P1759,1,耕地,0.2018,0.2039,0.2066
P1760,1,耕地,0.1955,0.1992,0.2037
P1761,1,耕地,0.2364,0.2435,0.2514
P1762,1,耕地,0.2233,0.2248,0.2255
P1763,1,耕地,0.2481,0.2456,0.2444
P1764,1,耕地,0.3143,0.3175,0.3193
P1765,1,耕地,0.2219,0.2385,0.252
P1766,1,耕地,0.3213,0.3338,0.3461
P1767,1,耕地,0.2021,0.2043,0.2049
P1768,1,耕地,0.2118,0.208,0.2063
P1769,1,耕地,0.1822,0.1837,0.1846
P1770,1,耕地,0.2909,0.2917,0.2928
P1771,1,耕地,0.2165,0.2151,0.2125
P1772,1,耕地,0.2756,0.2905,0.3012
P1773,1,耕地,0.2631,0.267,0.2668
P1774,1,耕地,0.2905,0.2922,0.2983
P1775,1,耕地,0.2084,0.209,0.2081
P1776,1,耕地,0.1855,0.1894,0.1924
P1777,1,耕地,0.3037,0.2995,0.2949
P1778,1,耕地,0.3487,0.3501,0.3488
P1779,1,耕地,0.2052,0.2076,0.2129
P1780,1,耕地,0.2865,0.3086,0.3324
P1781,1,耕地,0.3234,0.3163,0.3113
P1782,1,耕地,0.3473,0.3485,0.354
P1783,1,耕地,0.2116,0.2144,0.2157
P1784,1,耕地,0.2929,0.2942,0.2952
P1785,1,耕地,0.2139,0.2167,0.2201
P1786,1,耕地,0.1891,0.1892,0.1882
P1787,1,耕地,0.2844,0.2895,0.2916
P1788,1,耕地,0.2787,0.2913,0.307
P1789,1,耕地,0.3499,0.3564,0.3613
P1790,1,耕地,0.2665,0.2654,0.2637
P1791,1,耕地,0.323,0.3008,0.2754
P1792,1,耕地,0.2198,0.2189,0.2181
P1793,1,耕地,0.1809,0.1805,0.1799
P1794,1,耕地,0.3186,0.3197,0.3208
P1795,1,耕地,0.2516,0.2462,0.2379
P1796,1,耕地,0.2364,0.2373,0.238
P1797,1,耕地,0.1806,0.1817,0.1817
P1798,1,耕地,0.2087,0.2089,0.2096
P1799,1,耕地,0.205,0.2073,0.2088
P1800,1,耕地,0.1841,0.1867,0.1885
P1801,1,耕地,0.2916,0.2932,0.2964
P1802,1,耕地,0.1921,0.1954,0.1988
P1803,1,耕地,0.1975,0.1963,0.1951
P1804,1,耕地,0.3197,0.3251,0.3277
P1805,1,耕地,0.3436,0.3537,0.3719
P1806,1,耕地,0.1854,0.1919,0.1963
P1807,1,耕地,0.194,0.1939,0.194
P1808,1,耕地,0.1941,0.1934,0.1939
P1809,1,耕地,0.2909,0.2819,0.2743
P1810,1,耕地,0.2232,0.23,0.2463
P1811,1,耕地,0.1868,0.1926,0.1915
P1812,1,耕地,0.3084,0.3037,0.2977
P1813,1,耕地,0.2885,0.2845,0.2823
P1814,1,耕地,0.32,0.3093,0.3011
P1815,1,耕地,0.2573,0.2541,0.2452
P1816,1,耕地,0.1878,0.1896,0.19
P1817,1,耕地,0.1857,0.1854,0.1849
P1818,1,耕地,0.1825,0.1851,0.1855
P1819,1,耕地,0.2929,0.3026,0.3087
P1820,1,耕地,0.2024,0.2021,0.2027
P1821,1,耕地,0.1877,0.1879,0.189
P1822,1,耕地,0.3477,0.3486,0.3511
P1823,1,耕地,0.2748,0.2801,0.2831
P1824,1,耕地,0.3079,0.3112,0.3144
P1825,1,耕地,0.2867,0.2817,0.2783
P1826,1,耕地,0.2107,0.2281,0.2465
P1827,1,耕地,0.1848,0.1908,0.1894
P1828,1,耕地,0.2259,0.2245,0.2206
P1829,1,耕地,0.3328,0.3389,0.3432
P1830,1,耕地,0.3062,0.3178,0.3295
P1831,1,耕地,0.2849,0.2881,0.2917
P1832,1,耕地,0.3435,0.3459,0.3445
P1833,1,耕地,0.2584,0.2604,0.262
P1834,1,耕地,0.2202,0.2225,0.2257
P1835,1,耕地,0.1876,0.187,0.1867
P1836,1,耕地,0.1951,0.2028,0.2023
P1837,1,耕地,0.3118,0.2963,0.283
P1838,1,耕地,0.2983,0.2932,0.291
P1839,1,耕地,0.2382,0.2335,0.2306
P1840,1,耕地,0.1856,0.1857,0.1865
P1841,1,耕地,0.3059,0.3128,0.3162
P1842,1,耕地,0.2032,0.209,0.21
P1843,1,耕地,0.2277,0.2289,0.2274
P1844,1,耕地,0.2737,0.2695,0.2653
P1845,1,耕地,0.2203,0.2208,0.2224
P1846,1,耕地,0.2814,0.2854,0.2893
P1847,1,耕地,0.3277,0.3196,0.3136
P1848,1,耕地,0.1899,0.1907,0.1913
P1849,1,耕地,0.2048,0.2014,0.1959
P1850,1,耕地,0.1917,0.191,0.1898
P1851,1,耕地,0.1809,0.1801,0.1778
P1852,1,耕地,0.1835,0.1897,0.1993
P1853,1,耕地,0.258,0.2602,0.2563
P1854,1,耕地,0.2345,0.2482,0.2653
P1855,1,耕地,0.2663,0.2723,0.2776
P1856,1,耕地,0.3359,0.3331,0.3337
P1857,1,耕地,0.1853,0.1847,0.1798
P1858,1,耕地,0.2178,0.2199,0.2186
P1859,1,耕地,0.213,0.2121,0.2113
P1860,1,耕地,0.3162,0.311,0.3121
P1861,1,耕地,0.2034,0.2011,0.1994
P1862,1,耕地,0.216,0.2185,0.2198
P1863,1,耕地,0.19,0.1898,0.1895
P1864,1,耕地,0.1879,0.1896,0.1906
P1865,1,耕地,0.1815,0.181,0.1812
P1866,1,耕地,0.2406,0.2391,0.2446
P1867,1,耕地,0.2903,0.2855,0.279
P1868,1,耕地,0.1867,0.1853,0.1849
P1869,1,耕地,0.201,0.2057,0.2129
P1870,1,耕地,0.1926,0.1923,0.1914
P1871,1,耕地,0.3241,0.3232,0.3212
P1872,1,耕地,0.2057,0.2127,0.2163
P1873,1,耕地,0.2253,0.2261,0.2272
P1874,1,耕地,0.3061,0.3141,0.3215
P1875,1,耕地,0.3485,0.3724,0.401
P1876,1,耕地,0.3273,0.3376,0.3503
P1877,1,耕地,0.2541,0.2526,0.2518
P1878,1,耕地,0.3005,0.2928,0.2862
P1879,1,耕地,0.2787,0.2834,0.2851
P1880,1,耕地,0.2152,0.2155,0.2164
P1881,1,耕地,0.3069,0.2938,0.2806
P1882,1,耕地,0.2678,0.2699,0.2738
P1883,1,耕地,0.3105,0.305,0.2998
P1884,1,耕地,0.1819,0.1829,0.1837
P1885,1,耕地,0.1834,0.1887,0.188
P1886,1,耕地,0.2561,0.2529,0.2505
P1887,1,耕地,0.1836,0.1838,0.1836
P1888,1,耕地,0.1813,0.187,0.1894
P1889,1,耕地,0.194,0.1992,0.201
P1890,1,耕地,0.2899,0.2894,0.2877
P1891,1,耕地,0.2638,0.2695,0.2726
P1892,1,耕地,0.227,0.2314,0.2316
P1893,1,耕地,0.2499,0.264,0.2827
P1894,1,耕地,0.1867,0.1888,0.1905
P1895,1,耕地,0.1906,0.1958,0.198
P1896,1,耕地,0.206,0.2076,0.2067
P1897,1,耕地,0.1844,0.1856,0.186
P1898,1,耕地,0.2858,0.2885,0.2922
P1899,1,耕地,0.1927,0.1926,0.1927
P1900,1,耕地,0.222,0.2213,0.2195
P1901,1,耕地,0.208,0.2091,0.2133
P1902,1,耕地,0.2807,0.29,0.2912
P1903,1,耕地,0.1957,0.1958,0.1955
P1904,1,耕地,0.2237,0.2226,0.2228
P1905,1,耕地,0.2524,0.2567,0.2598
P1906,1,耕地,0.3124,0.3306,0.3552
P1907,1,耕地,0.2124,0.217,0.2196
P1908,1,耕地,0.2648,0.2649,0.2655
P1909,1,耕地,0.2196,0.2246,0.229
P1910,1,耕地,0.2003,0.2009,0.2
P1911,1,耕地,0.2341,0.2238,0.2128
P1912,1,耕地,0.2733,0.2635,0.2554
P1913,1,耕地,0.2675,0.2727,0.2793
P1914,1,耕地,0.2171,0.219,0.2205
P1915,1,耕地,0.3314,0.3375,0.3398
P1916,1,耕地,0.2113,0.2169,0.2216
P1917,1,耕地,0.2957,0.3119,0.3309
P1918,1,耕地,0.256,0.2662,0.2812
P1919,1,耕地,0.2813,0.2776,0.2752
P1920,1,耕地,0.201,0.2068,0.2116
P1921,1,耕地,0.203,0.1996,0.1964
P1922,1,耕地,0.293,0.3062,0.3155
P1923,1,耕地,0.1836,0.1834,0.1829
P1924,1,耕地,0.2116,0.2213,0.2236
P1925,1,耕地,0.2061,0.2101,0.2114
P1926,1,耕地,0.1802,0.1818,0.1825
P1927,1,耕地,0.334,0.3351,0.336
P1928,1,耕地,0.3127,0.3184,0.3212
P1929,1,耕地,0.1871,0.1895,0.192
P1930,1,耕地,0.1883,0.1901,0.1908
P1931,1,耕地,0.192,0.1923,0.1922
P1932,1,耕地,0.3329,0.3368,0.3375
P1933,1,耕地,0.3145,0.3053,0.2978
P1934,1,耕地,0.3194,0.3068,0.2983
P1935,1,耕地,0.2454,0.2432,0.2406
P1936,1,耕地,0.2547,0.2519,0.2498
P1937,1,耕地,0.1932,0.1933,0.1924
P1938,1,耕地,0.2215,0.2226,0.2221
P1939,1,耕地,0.1905,0.1942,0.2011
P1940,1,耕地,0.2451,0.2405,0.2304
P1941,1,耕地,0.319,0.3262,0.3313
P1942,1,耕地,0.2554,0.2573,0.2608
P1943,1,耕地,0.2865,0.2961,0.308
P1944,1,耕地,0.1976,0.1978,0.1977
P1945,1,耕地,0.3446,0.3375,0.3315
P1946,1,耕地,0.2872,0.2862,0.2861
P1947,1,耕地,0.3303,0.3221,0.3162
P1948,1,耕地,0.1807,0.1845,0.1856
P1949,1,耕地,0.2407,0.2439,0.2457
P1950,1,耕地,0.1872,0.188,0.1841
P1951,1,耕地,0.3015,0.3056,0.3077
P1952,1,耕地,0.2291,0.2299,0.2312
P1953,1,耕地,0.2712,0.2779,0.2792
P1954,1,耕地,0.3271,0.344,0.3669
P1955,1,耕地,0.1882,0.1855,0.1799
P1956,1,耕地,0.1825,0.1861,0.1875
P1957,1,耕地,0.2555,0.2615,0.2626
P1958,1,耕地,0.2037,0.2036,0.2032
P1959,1,耕地,0.2854,0.2889,0.2917
P1960,1,耕地,0.2525,0.2519,0.2492
P1961,1,耕地,0.2059,0.2118,0.2147
P1962,1,耕地,0.2498,0.2487,0.2473
P1963,1,耕地,0.1974,0.1995,0.2008
P1964,1,耕地,0.2029,0.2039,0.2005
P1965,1,耕地,0.2115,0.2183,0.2233
P1966,1,耕地,0.3333,0.3349,0.3333
P1967,1,耕地,0.3167,0.3087,0.3023
P1968,1,耕地,0.2845,0.2888,0.2973
P1969,1,耕地,0.267,0.2675,0.2658
P1970,1,耕地,0.2223,0.2226,0.2227
P1971,1,耕地,0.1812,0.1823,0.1834
P1972,1,耕地,0.2009,0.2001,0.1982
P1973,1,耕地,0.2186,0.2295,0.2415
P1974,1,耕地,0.225,0.227,0.2262
P1975,1,耕地,0.2334,0.2366,0.238
P1976,1,耕地,0.3406,0.3352,0.3326
P1977,1,耕地,0.2582,0.2598,0.2622
P1978,1,耕地,0.1893,0.1881,0.1873
P1979,1,耕地,0.1889,0.1891,0.1883
P1980,1,耕地,0.2825,0.2709,0.2519
P1981,1,耕地,0.2161,0.2194,0.2225
P1982,1,耕地,0.1848,0.1866,0.1914
P1983,1,耕地,0.218,0.2194,0.2209
P1984,1,耕地,0.2039,0.2038,0.2032
P1985,1,耕地,0.2785,0.2807,0.2835
P1986,1,耕地,0.2313,0.2423,0.2598
P1987,1,耕地,0.2674,0.2625,0.256
P1988,1,耕地,0.3071,0.3037,0.3023
P1989,1,耕地,0.1895,0.1894,0.189
P1990,1,耕地,0.2798,0.2821,0.2853
P1991,1,耕地,0.2496,0.2461,0.2435
P1992,1,耕地,0.2853,0.2803,0.2728
P1993,1,耕地,0.3143,0.3091,0.3047
P1994,1,耕地,0.1957,0.1957,0.1951
P1995,1,耕地,0.2199,0.2184,0.217
P1996,1,耕地,0.2577,0.2608,0.2628
P1997,1,耕地,0.1925,0.194,0.1945
P1998,1,耕地,0.2978,0.2886,0.2813
P1999,1,耕地,0.3269,0.3281,0.3244
P2000,1,耕地,0.1939,0.1954,0.1965
